id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type,udps.heartbeat_request_counter,udps.heartbeat_response_counter,udps.pfd_management_request_counter,udps.pfd_management_response_counter,udps.association_setup_request_counter,udps.association_setup_response_counter,udps.association_update_request_counter,udps.association_update_response_counter,udps.association_release_request_counter,udps.association_release_response_counter,udps.version_not_supported_response_counter,udps.node_report_request_counter,udps.node_report_response_counter,udps.session_set_deletion_request_counter,udps.session_set_deletion_response_counter,udps.session_establishment_request_counter,udps.session_establishment_response_counter,udps.session_modification_request_counter,udps.session_modification_response_counter,udps.session_deletion_request_counter,udps.session_deletion_response_counter,udps.session_report_request_counter,udps.session_report_response_counter
0,1,"10.100.200.11","02:42:0a:64:c8:0b","02:42:0a",8805,"10.100.200.4","02:42:0a:64:c8:04","02:42:0a",8805,17,4,0,0,1734876676724,1734876685991,9267,40,18450,1734876676724,1734876685987,9263,20,16030,1734876676736,1734876685991,9255,20,2420,63,461.24999999999983,429.58917464754506,1155,448,801.5,362.68334746210195,1155,63,121.0,59.50674442093894,179,2,237.61538461538464,364.32320926577904,916,114,487.5263157894737,393.7354397196524,918,98,487.10526315789474,400.77049330520026,924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unknown","Unspecified",0,0,"","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,10,10,0,0,0,0
1,1,"10.100.200.4","02:42:0a:64:c8:04","02:42:0a",8805,"10.100.200.11","02:42:0a:64:c8:0b","02:42:0a",8805,17,4,0,0,1734876686737,1734876696736,9999,62,22140,1734876686737,1734876696736,9999,32,5480,1734876686739,1734876695862,9123,30,16660,63,357.0967741935483,375.9416029676453,1155,63,171.25,80.71255248740592,255,63,555.3333333333334,459.95227138695924,1155,0,163.91803278688525,316.6481377955647,889,1,322.54838709677415,389.466287690362,897,0,314.5862068965517,381.4296899487299,891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unknown","Unspecified",0,0,"","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,0,0,11,10
2,0,"10.100.200.4","02:42:0a:64:c8:04","02:42:0a",8805,"10.100.200.11","02:42:0a:64:c8:0b","02:42:0a",8805,17,4,0,0,1734876696737,1734876700744,4007,58,15075,1734876696737,1734876700744,4007,28,5800,1734876696737,1734876700743,4006,30,9275,63,259.9137931034483,301.61333934870856,1155,63,207.14285714285714,74.30453567019997,255,63,309.16666666666663,410.44568571193463,1155,0,70.2982456140351,221.32135370092516,873,1,148.4074074074074,308.52331407469893,879,0,138.13793103448276,298.12685748303414,875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unknown","Unspecified",0,0,"","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,0,0,17,20
3,0,"fe80::9011:b6ff:fe18:9e2e","92:11:b6:18:9e:2e","92:11:b6",0,"ff02::2","33:33:00:00:00:02","33:33:00",0,58,6,0,0,1734876678050,1734876678050,0,1,70,1734876678050,1734876678050,0,1,70,0,0,0,0,0,70,70.0,0.0,70,70,70.0,0.0,70,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ICMPV6","Network",0,6,"","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,"10.100.200.4","02:42:0a:64:c8:04","02:42:0a",8805,"10.100.200.11","02:42:0a:64:c8:0b","02:42:0a",8805,17,4,0,0,1734876706737,1734876706769,32,50,7950,1734876706737,1734876706768,31,25,6375,1734876706739,1734876706769,30,25,1575,63,159.00000000000006,96.97464427701223,255,255,255.0,0.0,255,63,63.0,0.0,63,0,0.6530612244897961,0.6630428721735391,2,1,1.291666666666667,0.46430562148753646,2,0,1.2500000000000002,0.8469895538599198,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unknown","Unspecified",0,0,"","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,25
5,0,"fe80::9011:b6ff:fe18:9e2e","92:11:b6:18:9e:2e","92:11:b6",0,"ff02::2","33:33:00:00:00:02","33:33:00",0,58,6,0,0,1734876708511,1734876708511,0,1,70,1734876708511,1734876708511,0,1,70,0,0,0,0,0,70,70.0,0.0,70,70,70.0,0.0,70,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ICMPV6","Network",0,6,"","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,"10.100.200.4","02:42:0a:64:c8:04","02:42:0a",56395,"57.144.176.1","02:42:77:32:f7:eb","02:42:77",80,6,4,0,0,1734876710830,1734876710962,132,7,738,1734876710830,1734876710962,132,4,342,1734876710857,1734876710919,62,3,396,66,105.42857142857143,70.99966465380228,256,66,85.5,33.87722932393773,136,66,132.0,107.4616210560775,256,0,22.0,17.75387281693772,43,1,44.0,37.403208418530085,69,0,31.0,43.840620433565945,62,2,0,0,0,6,2,0,0,1,0,0,0,3,1,0,0,1,0,0,0,3,1,0,0,"HTTP","Web",0,6,"fb.com","","","curl/7.88.1","text/plain",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,"10.60.0.23","02:42:0a:64:c8:0f","02:42:0a",37625,"192.168.36.56","02:42:0a:64:c8:04","02:42:0a",80,6,4,0,1,1734876710760,1734876710796,36,10,1461,1734876710760,1734876710796,36,6,794,1734876710762,1734876710779,17,4,667,110,146.1,75.22772833943021,329,110,132.33333333333334,50.88680248027643,236,110,166.75,108.23238886765829,329,0,4.0,5.5677643628300215,17,0,7.2,8.318653737234168,18,3,5.666666666666666,3.785938897200183,10,2,0,0,0,9,2,0,2,1,0,0,0,5,1,0,1,1,0,0,0,4,1,0,1,"HTTP","Web",0,6,"iith.ac.in","","","Wget/1.21.3","text/html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,"10.100.200.4","02:42:0a:64:c8:04","02:42:0a",45219,"192.168.36.56","02:42:77:32:f7:eb","02:42:77",443,6,4,0,0,1734876710804,1734876711055,251,37,61670,1734876710804,1734876711055,251,18,1949,1734876710805,1734876711045,240,19,59721,54,1666.7567567567567,2483.3266711924657,6806,54,108.2777777777778,124.36038973864514,583,66,3143.2105263157896,2754.8752256267308,6806,0,6.972222222222221,12.838527087550883,44,0,14.764705882352938,17.494747110792662,44,0,13.333333333333336,21.7580275922677,77,2,0,0,0,34,9,2,2,1,0,0,0,15,4,2,1,1,0,0,0,19,5,0,1,"TLS","Web",0,6,"iith.ac.in","0149f47eabf9a20d0893e2a44e5a6323","c4b2785a87896e19d37eee932070cb22","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,"10.100.200.4","02:42:0a:64:c8:04","02:42:0a",46685,"192.168.36.56","02:42:77:32:f7:eb","02:42:77",80,6,4,0,0,1734876710770,1734876711055,285,10,1161,1734876710770,1734876711055,285,6,478,1734876710771,1734876711045,274,4,683,66,116.10000000000001,128.85172356886292,477,66,79.66666666666667,29.729895167434858,140,66,170.75,204.20149362822988,477,0,31.666666666666668,82.71940522029882,252,1,57.0,109.11003620199197,252,3,91.33333333333333,147.83211198292926,262,2,0,0,0,9,2,0,2,1,0,0,0,5,1,0,1,1,0,0,0,4,1,0,1,"HTTP","Web",0,6,"iith.ac.in","","","curl/7.88.1","text/html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
